Id,TargetWord,Meaning,TargetLanguageId,MeaningLanguageId,NextReviewDate,hasOrdNetMeaning,hasSound,IsAmbiguous,NofSpace,WrittenByMe,IsMovieSubtitle,StartTime,EndTime,MovieName,UserId
5008,du ved,you know,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5009,tår, sip,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5010,det er bare en tår  men du ved  tørken,  It s just a sip  but  you know  the drought     ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5011,lidt grød  og noget vand,A little porridge  and some water,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5012,spis, eat,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5014,maver,stomachs,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5015,mens i fylder jeres maver,while you fill your stomachs,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5016,over det,about it,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5017,tænk, Think,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5018,tænk over det,Think about it,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5019,forsigtighed,caution,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5020,fortælling, story,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5021,han er en fortælling om forsigtighed,He is a tale of caution,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5022,manden er ikke en anledning til at blive gjort grin af,The man is not an occasion to be made fun of,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5023,grin,grin,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5024,anledning,riseoccasion,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5026,ind til pitten, In the pits,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5027,såvel, as well,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5028,otteoghalvtreds, fifty eight,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5029,nioghalvtreds,fifty nine,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5030,seventy four,seventy four,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5031,sixty, sixty,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5032,enoghalvtreds, fifty one,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5033,femtito, fifty two,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5034,treoghalvtreds, fifty three,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5035,fireoghalvtreds,fifty four,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5036,femoghalvtreds,fifty five,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5037,seksoghalvtreds, Fifty six,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5038,syvoghalvtreds, fifty seven,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5039,tres,sixty,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5040,tyve,twenty,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5041,nitten,nineteen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5042,atten,eighteen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5043,sytten,seventeen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5044,seksten, sixteen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5045,femten,fifteen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5046,tretten,thirteen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5047,tolv,twelve,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5048,ellev, ellev,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5049,ni,nine,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5050,otte,eight,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5051,syv,seven,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5052,seks,six,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5053,sex,sex,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5054,twentynine, Twenty Nine,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5055,twentyeight,twenty eight,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5056,twentyseven,Twenty Seven,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5057,twentysix, Twentysix,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5058,twentyfive, Twenty Five,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5059,fireogtyve, Twenty four,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5060,twentyone, twentyone,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5061,twentythree,twenty three,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5062,fourtynine,fourtynine,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5063,fourtyeight, fourtyeight,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5064,fourtyfive,fourtyfive,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5065,fourtysix, fourtysix,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5066,fourtytwo, fourtytwo,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5067,fourty,fourty,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5068,fourtyfour,fourtyfour,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5069,fourtythree, fourtythree,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5070,fourtyone, fourtyone,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5071,thirtysix, Thirtysix,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5072,thirtyseven, Thirtyseven,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5073,thirtyeight, thirtyeight,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5074,thirtynine,thirtynine,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5075,thirtyfour,thirtyfour,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5076,thirtyfive,thirtyfive,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5077,thirtythree, thirtythree,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5078,thirtytwo, Thirtytwo,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5079,thirtyone, thirtyone,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5080,twentytwo, twentytwo,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5081,onetwothreefour fivesixseveneightnineten,one two tre four five six seven eight nine ten,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5082,i at, in that,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5083,rulle ned, scroll down,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5084,spise,eat,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5085,spille,play,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5086,risiko,risk,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5087,risikere, risking,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5088,rulle,roll,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5089,og risikere at rulle ned efter spartacus,and risking to scroll down for Spartacus,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5090,fejl i at bruge din forstand i arenaen, Error in using your wits in the arena    ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5091,forstand, sense,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5092,angrib med dit sind såvel som dit sværd,  Attack with your mind as well as your sword ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5093,svagheder,weaknesses,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5094,modstanders, opponents,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5095,undersøg, Investigate,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5096,undersøg jeres modstanders svagheder,Study your opponent s weaknesses,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5097,visne,wither پژمرده شدن,1,2,2016-04-21 11:54:37.023,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5098,fjorten,fourteen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5099,må guderne visne din pik, May the gods shrivel your cock ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5100,14 denarii, 14 denarii ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5101,med ære, With honor ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5102,jeg beder til at heldet hurtigt vender sig til hans fordel  så vi kan kæmpe igen  i areanen,I pray that luck quickly turns to his advantage  that we may fight again in areanen,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5103,oh  for at være sikker, Oh  to be sure ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5104,foranstaltning, measure,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5105,midlertidig, temporary,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5106,åh  det er en midlertidig foranstaltning,Oh  this is a temporary measure,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5107,sine,its his ,1,2,2016-05-05 19:25:15.217,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5108,elskede ovidius nævnte noget omat han kæmpede sine mænd i pitten,  Beloved Ovidius mentioned something about that he fought his men in the pits  ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5109,søster,sister,1,2,2016-03-12 20:32:42.593,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5110,hvordan har han det i disse dage,How s he doing these days,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5111,et træk  der endnu binder mig til min mand,A feature that still binds me to my husband,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5112,træk,features,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5114,betydelig, significant,1,2,2016-03-16 20:06:23.323,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5115,attraktion,attraction,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5116,altid en del af din store tiltrækkelse, Always a part of your big tiltrækkelse ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5117,ære,glory,1,2,2114-10-27 20:01:33.797,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5118,jeg tager imod deres tilbud  ramel,I accepted their offer  Ramel,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5119,varmen,heat,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5120,måske du fejl af varmen fra solen,Perhaps you mistake the heat of the sun,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5121,tanken om dem mod din hud varmer mit,The thought of them against your skin  warms me,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5123,smaragder,emeralds,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5124,og holde din smaragder, And keep your emeralds ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5125,tag den,Take the,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5126,vision,vision,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5127,en vision, A vision ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5128,foran,front,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5129,hun står foran mig,She stands in front of me,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5131,behager, pleases,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5132,mistet,lost missed,1,2,2016-03-16 20:25:33.260,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5133,har du en kvinde i tankerne som du behager  solonius,  Do you have a woman in mind  as you please  Solonius  ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,10,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5134,fuld,full,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5135,til fuld pris, At full price,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5136,tillad, Allow,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5137,tillad mig til at købe den fra dig,Allow me to buy it from you,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5138,stykke,piece,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5139,smukt, beautiful,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5140,et smukt stykke, A beautiful piece,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5141,oh  i forretninger med smykker  måske, Oh  in shops with jewelry  perhaps ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5142,deres sanser flygtige,Their senses fleeting Their senses fleeting,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5143,skaber dem til bæster,creates them beasts,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5144,få dage siden,A few days ago,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5145,det er halvdelen af hvad jeg betalte for få dage siden brugt ædelstene falder i værdi,  That s half of what I paid a few days ago  Used gems fall in value  ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,15,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5147,solen, the sun,1,2,2016-03-01 14:53:00.597,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5148,vil du have at jeg skal bage i solen eller vil du tilbyde en pris,Do you want me to bake in sun or will you offer a price,1,2,2016-02-16 18:44:44.443,NULL,NULL,NULL,14,0,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5149,dage,days,1,2,2027-07-01 11:00:40.067,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5150,bedre,better,1,2,2017-08-31 19:15:03.617,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5151,og drøm om bedre dage, And dream of better days ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
5152,sov så, Sleep so ,1,2,2015-12-24 12:58:22.997,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,7d8d23dd-2983-4ae0-8507-87a17e12bb9a
