Id,ReviewTime,ReviewPeriod,Result,WordId,ReviewTimeSpan,UpdatedWord,UpdatedMeaning
25411,2016-02-20 14:09:29.113,2,1,5835,10000,langt, far
25412,2016-02-20 14:09:29.117,4,1,7071,10000,fra,from
25413,2016-02-20 14:09:29.127,16,1,7047,10000,det,the
25414,2016-02-20 14:09:29.133,2,1,22943,10000,banker,shores
25415,2016-02-20 14:09:29.140,2,1,22372,10000,ikke langt fra det banker,not far from it s banks
25416,2016-02-20 14:09:49.953,1,1,22945,10000,kujon,coward
25417,2016-02-20 14:09:53.257,2,1,5577,10000,giver, gives
25418,2016-02-20 14:09:53.263,4,1,5491,10000,fordel,benefit advantage favor
25419,2016-02-20 14:09:53.273,8,1,5778,10000,Fucking,fucking
25420,2016-02-20 14:09:53.280,2,1,22945,10000,kujon,coward
25421,2016-02-20 14:09:53.293,2,1,22376,10000,Vesuv giver fordel Fucking kujon,Vesuvius offers advantage Fucking coward
25422,2016-02-20 14:09:59.890,4,1,5327,10000,lad,let
25423,2016-02-20 14:09:59.900,2,1,4903,10000,os,us
25424,2016-02-20 14:09:59.910,4,1,3970,10000,høre,hear
25425,2016-02-20 14:09:59.917,8,1,7071,10000,fra,from
25426,2016-02-20 14:09:59.933,16,1,22484,10000,Crixus,Crixus
25427,2016-02-20 14:09:59.943,2,1,22381,10000,Lad os høre fra Crixus,Let us hear from Crixus
25428,2016-02-20 14:10:17.347,2,1,7169,10000,og,and
25429,2016-02-20 14:10:17.360,2,1,5421,10000,løfte, promise
25430,2016-02-20 14:10:17.367,4,1,7041,10000,om,on  sore  
25431,2016-02-20 14:10:17.373,2,1,5150,10000,bedre,better
25432,2016-02-20 14:10:17.380,2,1,5149,10000,dage,days
25433,2016-02-20 14:10:17.390,2,1,22386,10000,og løfte om bedre dage,and promise of better days
25434,2016-02-20 14:10:24.917,32,1,7047,10000,det,the
25435,2016-02-20 14:10:24.923,4,1,7180,10000,er,is
25436,2016-02-20 14:10:24.930,8,1,22735,10000,kvalt,suffocated  خفه
25437,2016-02-20 14:10:24.937,256,1,3902,10000,med,with
25438,2016-02-20 14:10:24.943,2,1,11091,10000,tab,loss
25439,2016-02-20 14:10:24.950,2,1,22388,10000,Det er kvalt med tab,It is choked with loss
25440,2016-02-20 14:10:32.790,1,1,22946,10000,hans,his
25441,2016-02-20 14:10:39.463,1,1,22947,10000,ilden,fire
25442,2016-02-20 18:20:42.130,2,1,4618,10000,yderligere, further
25443,2016-02-20 18:20:42.407,2,1,6993,10000,inde,ininside
25444,2016-02-20 18:20:42.413,4,1,22552,10000,Yderligere inde,Further inside
25445,2016-02-20 18:21:21.573,32,1,3794,10000,af,of
25446,2016-02-20 18:21:21.587,2,1,22886,10000,broderskab,brotherhood
25447,2016-02-20 18:21:21.597,4,1,22562,10000,af broderskab,of brotherhood
25448,2016-02-20 18:21:37.750,8,1,6976,10000,din,your
25449,2016-02-20 18:21:37.767,2,1,5887,10000,bror,brother
25450,2016-02-20 18:21:37.780,4,1,22583,10000,Din bror,Your brother
25451,2016-02-20 18:30:31.753,4,1,970,10000,find, findcheck
25452,2016-02-20 18:30:31.767,2,1,6590,10000,hende,her
25453,2016-02-20 18:30:31.773,4,1,22594,10000,Find hende,Find her
25454,2016-02-20 18:35:37.973,4,1,5568,10000,Men,Although
25455,2016-02-20 18:35:37.983,2,1,22946,10000,hans,his
25456,2016-02-20 18:35:37.993,2,1,22947,10000,ilden,fire
25457,2016-02-20 18:35:38.010,4,1,3658,10000,Stadig,Still
25458,2016-02-20 18:35:38.020,4,1,1026,10000,brænder,Burner
25459,2016-02-20 18:35:38.030,2,1,22391,10000,Men hans ilden stadig brænder,Yet his fire still burns
25460,2016-02-20 18:35:55.320,8,1,5568,10000,Men,Although
25461,2016-02-20 18:35:55.337,2,1,6982,10000,vores,our
25462,2016-02-20 18:35:55.367,4,1,22947,10000,ilden,fire
25463,2016-02-20 18:35:55.383,8,1,3658,10000,Stadig,Still
25464,2016-02-20 18:35:55.397,8,1,1026,10000,brænder,Burner
25465,2016-02-20 18:35:55.403,2,1,22399,10000,Men vores ilden stadig brænder,Yet our fire still burns
25466,2016-02-20 18:36:53.307,4,1,7169,10000,og,and
25467,2016-02-20 18:36:53.330,2,1,5716,10000,sammen,together
25468,2016-02-20 18:36:53.340,16,1,4019,10000,skal,must
25469,2016-02-20 18:36:53.347,4,1,22937,10000,Vi,we
25470,2016-02-20 18:36:53.353,2,1,22823,10000,antænde,ignite
25471,2016-02-20 18:36:53.373,2,1,22400,10000,Og sammen skal vi antænde,And together we shall ignite
25472,2016-02-20 18:37:19.933,2,1,4743,10000,se,look  see
25473,2016-02-20 18:37:19.963,256,1,22147,10000,til,to
25474,2016-02-20 18:37:20.000,16,1,3778,10000,guderne,gods
25475,2016-02-20 18:37:20.010,4,1,3135,10000,belysning,lighting
25476,2016-02-20 18:37:20.017,2,1,22417,10000,Se til guderne til belysning,Look to the gods for illumination
25477,2016-02-20 18:37:22.613,2,1,6753,10000,den,the
25478,2016-02-20 18:37:22.627,2,1,5562,10000,hurtigt,quickly
25479,2016-02-20 18:37:22.633,8,1,7278,10000,at,to
25480,2016-02-20 18:37:22.643,2,1,6951,10000,følge,follow
25481,2016-02-20 18:37:22.650,2,1,22430,10000,Den fromme hurtigt at følge,The pious quickly to follow
25482,2016-02-20 18:38:20.403,1,1,22948,10000,fromme,pious وارسته
25483,2016-02-20 18:38:37.063,4,1,6753,10000,den,the
25484,2016-02-20 18:38:37.077,2,1,22948,10000,fromme,pious وارسته
25485,2016-02-20 18:38:37.083,4,1,5562,10000,hurtigt,quickly
25486,2016-02-20 18:38:37.090,16,1,7278,10000,at,to
25487,2016-02-20 18:38:37.097,4,1,6951,10000,følge,follow
25488,2016-02-20 18:38:37.103,4,1,22430,10000,Den fromme hurtigt at følge,The pious quickly to follow
25489,2016-02-20 18:39:18.553,1,1,22949,10000,liget,corpse
25490,2016-02-20 18:39:38.910,8,1,7169,10000,og,and
25491,2016-02-20 18:39:38.927,2,1,22949,10000,liget,corpse
25492,2016-02-20 18:39:38.940,4,1,7288,10000,sat,set
25493,2016-02-20 18:39:38.950,512,1,22147,10000,til,to
25494,2016-02-20 18:39:38.957,8,1,22838,10000,formålet,purpose
25495,2016-02-20 18:39:38.967,2,1,22437,10000,og liget sat til formålet,and the corpse set to purpose
25496,2016-02-20 18:39:45.507,16,1,22933,10000,jeg,i
25497,2016-02-20 18:39:45.517,4,1,727,10000,står,is
25498,2016-02-20 18:39:45.523,512,1,3902,10000,med,with
25499,2016-02-20 18:39:45.530,2,1,7125,10000,dig,you
25500,2016-02-20 18:39:45.540,2,1,6761,10000,nu,now
25501,2016-02-20 18:39:45.547,2,1,22447,10000,jeg står med dig nu,I stand with you now
25502,2016-02-20 18:40:15.857,1,1,22950,10000,længden,the length
25503,2016-02-20 18:40:29.007,1,1,22951,10000,rejsen,the journey
25504,2016-02-20 18:42:27.440,2,1,6394,10000,kun,only
25505,2016-02-20 18:42:27.453,2,1,22950,10000,længden,the length
25506,2016-02-20 18:42:27.460,64,1,3794,10000,af,of
25507,2016-02-20 18:42:27.467,2,1,22951,10000,rejsen,the journey
25508,2016-02-20 18:42:27.473,2,1,8711,10000,forskellig,different
25509,2016-02-20 18:42:27.480,2,1,22455,10000,Kun længden af rejsen forskellig,Only the length of the journey differs
25510,2016-02-20 18:43:05.243,8,1,22502,10000,Agron,Agron
25511,2016-02-20 18:43:05.257,4,1,7098,10000,ville,would
25512,2016-02-20 18:43:05.260,4,1,4903,10000,os,us
25513,2016-02-20 18:43:05.267,16,1,204,10000,godt,goodwell
25514,2016-02-20 18:43:05.273,2,1,7195,10000,leveret, delivered
25515,2016-02-20 18:43:05.280,2,1,22460,10000,Agron ville os godt leveret,Agron would have us well supplied
25516,2016-02-20 18:43:18.943,1,1,22952,10000,base,base
25517,2016-02-20 18:43:39.303,4,1,2854,10000,dyr,expensive animals
25518,2016-02-20 18:44:04.287,8,1,7180,10000,er,is
25519,2016-02-20 18:44:04.300,64,1,7097,10000,en,a one
25520,2016-02-20 18:44:04.307,2,1,22952,10000,base,base
25521,2016-02-20 18:44:04.313,8,1,2854,10000,dyr,expensive animals
25522,2016-02-20 18:44:04.320,2,1,22473,10000,Rhaskos er en base dyr,Rhaskos is a base animal
25523,2016-02-20 18:44:28.497,1,1,22953,10000,skarpe,sharp
25524,2016-02-20 18:44:51.463,16,1,5568,10000,Men,Although
25525,2016-02-20 18:44:51.470,128,1,7097,10000,en,a one
25526,2016-02-20 18:44:51.477,1024,1,3902,10000,med,with
25527,2016-02-20 18:44:51.483,2,1,22953,10000,skarpe,sharp
25528,2016-02-20 18:44:51.490,2,1,5464,10000,kløer, claws
25529,2016-02-20 18:44:51.497,2,1,22474,10000,Men en med skarpe kløer,Yet one with sharp claws
25530,2016-02-20 18:45:38.577,1,1,22954,10000,yde,provide
25531,2016-02-20 18:46:05.467,32,1,7278,10000,at,to
25532,2016-02-20 18:46:05.480,2,1,22954,10000,yde,provide
25533,2016-02-20 18:46:05.487,2,1,7841,10000,beskyttelse,protection
25534,2016-02-20 18:46:05.493,16,1,7169,10000,og,and
25535,2016-02-20 18:46:05.500,4,1,22254,10000,position,position
25536,2016-02-20 18:46:05.503,2,1,22475,10000,at yde beskyttelse og position,offering protection and position
25537,2016-02-20 18:48:13.373,32,1,22933,10000,jeg,i
25538,2016-02-20 18:48:13.387,4,1,7173,10000,misunder,envy
25539,2016-02-20 18:48:13.393,4,1,7125,10000,dig,you
25540,2016-02-20 18:48:13.400,4,1,22946,10000,hans,his
25541,2016-02-20 18:48:13.407,4,1,2881,10000,opmærksomhed, attention
25542,2016-02-20 18:48:13.413,2,1,22477,10000,jeg misunder dig hans opmærksomhed,I envy you his attentions
25543,2016-02-20 18:49:04.337,1,1,22955,10000,bekendtskab,acquaintance relationship
25544,2016-02-20 18:50:02.477,64,1,22933,10000,jeg,i
25545,2016-02-20 18:50:02.487,32,1,1694,10000,har,have
25546,2016-02-20 18:50:02.497,2,1,6493,10000,haft, had
25547,2016-02-20 18:50:02.503,2,1,4574,10000,uheldige, unfortunate
25548,2016-02-20 18:50:02.510,2,1,22955,10000,bekendtskab,acquaintance relationship
25549,2016-02-20 18:50:02.517,2,1,22491,10000,jeg har haft uheldige bekendtskab,I have had unfortunate acquaintance
25551,2016-02-20 18:50:52.227,2048,1,3902,10000,med,with
25552,2016-02-20 18:50:52.237,256,1,7097,10000,en,a one
25553,2016-02-20 18:50:52.247,128,1,3794,10000,af,of
25555,2016-02-20 18:50:52.257,4,1,2926,10000,folk,people
25556,2016-02-20 18:50:52.263,2,1,22492,10000,med en af ​​dine folk,with one of your people
25557,2016-02-20 18:51:03.767,1,1,22957,10000,Han,he
25558,2016-02-20 18:52:17.440,2,1,22957,10000,Han,he
25559,2016-02-20 18:52:17.450,2,1,6006,10000,lod, let
25560,2016-02-20 18:52:17.457,4,1,6590,10000,hende,her
25561,2016-02-20 18:52:17.463,8,1,3712,10000,meget,very  much
25562,2016-02-20 18:52:17.470,2,1,6744,10000,smerte,pain
25563,2016-02-20 18:52:17.477,2,1,22494,10000,Han lod hende meget smerte,He caused her much pain
25564,2016-02-20 18:53:24.737,32,1,204,10000,godt,goodwell
25565,2016-02-20 18:53:24.750,2,1,6633,10000,modtaget,received
25566,2016-02-20 18:53:24.757,4,1,22626,10000,Godt modtaget,Well received
25567,2016-02-20 18:53:45.767,16,1,5778,10000,Fucking,fucking
25568,2016-02-20 18:53:45.803,2,1,22887,10000,syrere,Syrians
25569,2016-02-20 18:53:45.823,4,1,22627,10000,Fucking syrere,Fucking Syrians
25570,2016-02-20 18:54:04.750,1,1,22958,10000,på,on
25571,2016-02-20 19:01:32.660,2,1,5500,10000,hej, HelloHi
25572,2016-02-20 19:01:32.673,2,1,5496,10000,håber,hope
25573,2016-02-20 19:01:32.677,8,1,22942,10000,Du,you
25574,2016-02-20 19:01:32.687,64,1,1694,10000,har,have
25575,2016-02-20 19:01:32.693,64,1,7047,10000,det,the
25576,2016-02-20 19:01:32.697,64,1,204,10000,godt,goodwell
25577,2016-02-20 19:01:32.703,64,1,5199,10000,i,in
25578,2016-02-20 19:01:32.710,4,1,3123,10000,storbritannien,uk  United Kingdom  
25580,2016-02-20 19:01:32.723,2,1,4425,10000,hvornår,when
25581,2016-02-20 19:01:32.730,4,1,7120,10000,tilbage,back left
25582,2016-02-20 19:01:32.737,8,1,22937,10000,Vi,we
25583,2016-02-20 19:01:32.750,4,1,1378,10000,savner,MISS
25584,2016-02-20 19:01:32.757,8,1,7125,10000,dig,you
25585,2016-02-20 19:07:03.797,2,1,5365,10000,stemme,voice  vote
25586,2016-02-20 19:07:34.207,2,1,6689,10000,Vent,Wait a moment
25587,2016-02-20 19:07:34.213,2,1,7275,10000,her,here
25588,2016-02-20 19:07:34.217,4,1,22661,10000,Vent her,Wait here
25589,2016-02-20 19:07:49.003,16,1,22942,10000,Du,you
25590,2016-02-20 19:07:49.010,4,1,7191,10000,Der,there
25591,2016-02-20 19:07:49.017,4,1,22684,10000,Du der,You there
25592,2016-02-20 19:08:12.767,32,1,5568,10000,Men,Although
25593,2016-02-20 19:08:12.773,2,1,22958,10000,på,on
25594,2016-02-20 19:08:12.780,4,1,702,10000,trods, Despite
25595,2016-02-20 19:08:12.787,256,1,3794,10000,af,of
25596,2016-02-20 19:08:12.790,2,1,6143,10000,dette,this
25597,2016-02-20 19:08:12.797,2,1,22495,10000,Men på trods af dette,Yet despite this
25598,2016-02-20 19:13:01.803,2,1,22888,10000,Lavere,lower
25599,2016-02-20 19:13:02.070,4,1,5365,10000,stemme,voice  vote
25600,2016-02-20 19:13:02.077,4,1,22639,10000,Lavere stemme,Lower voice
25601,2016-02-20 19:13:25.730,8,1,6682,10000,hun,she
25602,2016-02-20 19:13:25.750,2,1,6660,10000,gør, makes
25603,2016-02-20 19:13:25.757,4,1,22696,10000,Hun gør,She does
25604,2016-02-20 19:13:43.710,4,1,5850,10000,Kom,came
25605,2016-02-20 19:13:43.723,4,1,5887,10000,bror,brother
25606,2016-02-20 19:13:43.730,4,1,22701,10000,Kom bror,Come brother
25607,2016-02-20 19:13:58.960,2,1,22889,10000,Forsegl,seal
25608,2016-02-20 19:13:58.970,4,1,3643,10000,vejen,road
25609,2016-02-20 19:13:58.977,4,1,22747,10000,Forsegl vejen,Seal the road
25610,2016-02-20 19:14:03.857,8,1,936,10000,grib,گرفتن vulture
25611,2016-02-20 19:14:03.867,4,1,7292,10000,ham,him
25612,2016-02-20 19:14:03.870,4,1,22754,10000,Grib ham,Seize him
25613,2016-02-20 19:32:37.603,4,1,22890,10000,Noble,Noble نجیب
25614,2016-02-20 19:32:37.650,4,1,22765,10000,Noble Varinius,Noble Varinius
25615,2016-02-20 19:32:44.990,8,1,22890,10000,Noble,Noble نجیب
25616,2016-02-20 19:32:44.997,8,1,22765,10000,Noble Varinius,Noble Varinius
25617,2016-02-20 19:34:04.367,16,1,22890,10000,Noble,Noble نجیب
25618,2016-02-20 19:34:04.377,16,1,22765,10000,Noble Varinius,Noble Varinius
25619,2016-02-20 19:35:04.227,2,1,22891,10000,Tilgiv,forgive
25620,2016-02-20 19:35:04.237,8,1,7117,10000,mig,me
25621,2016-02-20 19:35:04.243,4,1,22790,10000,Tilgiv mig,Forgive me
25622,2016-02-20 19:36:02.867,4,1,22891,10000,Tilgiv,forgive
25623,2016-02-20 19:36:02.880,16,1,7117,10000,mig,me
25624,2016-02-20 19:36:02.887,8,1,22790,10000,Tilgiv mig,Forgive me
25625,2016-02-20 19:36:09.627,4,1,3849,10000,denne,this
25626,2016-02-20 19:36:09.633,4,1,4037,10000,vej,road  way
25627,2016-02-20 19:36:09.637,4,1,22800,10000,Denne vej,This way
25628,2016-02-20 19:36:13.060,2,1,7311,10000,Hvor,where
25629,2016-02-20 19:36:13.067,16,1,7180,10000,er,is
25630,2016-02-20 19:36:13.073,16,1,6682,10000,hun,she
25631,2016-02-20 19:36:13.077,4,1,22109,10000,Hvor er hun,Where is she
25632,2016-02-20 19:36:16.223,2,1,4937,10000,fuck,fuck
25633,2016-02-20 19:36:16.230,2,1,6530,10000,mand,man husband  husband  
25634,2016-02-20 19:36:16.237,4,1,22833,10000,bagfra,rear behind
25635,2016-02-20 19:36:16.247,4,1,22129,10000,Fuck mand bagfra,Fuck the man from behind
25636,2016-02-20 19:36:18.753,32,1,22942,10000,Du,you
25637,2016-02-20 19:36:18.760,32,1,7180,10000,er,is
25638,2016-02-20 19:36:18.767,8,1,22629,10000,Spartacus,Spartacus
25639,2016-02-20 19:36:18.773,4,1,22135,10000,Du er Spartacus,You are Spartacus
25640,2016-02-20 19:36:40.707,32,1,6682,10000,hun,she
25641,2016-02-20 19:36:40.740,2,1,7101,10000,blev, wasbecame
25642,2016-02-20 19:36:40.750,4,1,22892,10000,udført,carried done
25643,2016-02-20 19:36:40.757,4,1,22140,10000,Hun blev udført,She was carried
25644,2016-02-20 19:36:52.973,4,1,3785,10000,bo,stay
25645,2016-02-20 19:36:52.983,4,1,3972,10000,tæt, close
25646,2016-02-20 19:36:52.990,2,1,6496,10000,ved,by
25647,2016-02-20 19:36:52.997,4,1,22144,10000,Bo tæt ved,Stay close by
25648,2016-02-20 19:37:03.417,2,1,9398,10000,kendt,known
25649,2016-02-20 19:37:03.423,4,1,6807,10000,for,tobefore
25650,2016-02-20 19:37:03.430,32,1,7117,10000,mig,me
25651,2016-02-20 19:37:03.437,4,1,22149,10000,kendt for mig,known to me
25652,2016-02-20 19:37:08.560,8,1,607,10000,Tal,Speak
25653,2016-02-20 19:37:08.567,128,1,7047,10000,det,the
25654,2016-02-20 19:37:08.573,2,1,6942,10000,så,so
25655,2016-02-20 19:37:08.580,4,1,22150,10000,Tal det så,Speak it then
25656,2016-02-20 19:37:26.980,2,1,7185,10000,Hvad,Crixus and spartacus face the shadow of death
25657,2016-02-20 19:37:26.990,2,1,5960,10000,sagde,said
25658,2016-02-20 19:37:26.997,4,1,22957,10000,Han,he
25659,2016-02-20 19:37:27.003,4,1,22157,10000,Hvad sagde han,What did he say
25660,2016-02-20 19:38:59.433,8,1,970,10000,find, findcheck
25661,2016-02-20 19:38:59.447,4,1,752,10000,skide,damn  fucking
25662,2016-02-20 19:38:59.453,8,1,5365,10000,stemme,voice  vote
25663,2016-02-20 19:38:59.460,4,1,22158,10000,Find skide stemme,Find fucking voice
25664,2016-02-20 19:39:01.867,64,1,7180,10000,er,is
25665,2016-02-20 19:39:01.877,4,1,6827,10000,død,death
25666,2016-02-20 19:39:01.883,4,1,22160,10000,Naevia er død,Naevia is dead
25667,2016-02-20 19:39:35.590,64,1,7278,10000,at,to
25668,2016-02-20 19:39:35.597,4,1,2660,10000,vinde,win
25669,2016-02-20 19:39:35.603,8,1,5491,10000,fordel,benefit advantage favor
25670,2016-02-20 19:39:35.610,4,1,22176,10000,at vinde fordel,to gain favor
25671,2016-02-20 19:39:38.063,4,1,4720,10000,fejlen,error     the fault
25672,2016-02-20 19:39:38.070,128,1,7180,10000,er,is
25673,2016-02-20 19:39:38.077,4,1,7164,10000,min,my
25674,2016-02-20 19:39:38.087,4,1,22206,10000,Fejlen er min,The fault is mine
25675,2016-02-20 19:39:56.820,1,1,22959,10000,nagende,nagging
25676,2016-02-20 19:40:02.063,2,1,7276,10000,finder, finds
25677,2016-02-20 19:40:02.077,8,1,4903,10000,os,us
25678,2016-02-20 19:40:02.093,2,1,22959,10000,nagende,nagging
25679,2016-02-20 19:40:02.100,2,1,8573,10000,flue,fly
25680,2016-02-20 19:40:02.107,2,1,22500,10000,Rom finder os nagende flue,Rome considers us nagging fly
25681,2016-02-20 19:41:09.187,128,1,22933,10000,jeg,i
25682,2016-02-20 19:41:09.197,4,1,7294,10000,vil,will
25683,2016-02-20 19:41:09.203,8,1,752,10000,skide,damn  fucking
25684,2016-02-20 19:41:09.210,16,1,7125,10000,dig,you
25685,2016-02-20 19:41:09.217,4,1,385,10000,ihjel,death
25686,2016-02-20 19:41:09.223,2,1,22505,10000,jeg vil skide dig ihjel,I ll fucking kill you
25687,2016-02-20 19:41:24.000,1,1,22960,10000,kommer,come
25688,2016-02-20 19:41:30.230,2,1,6957,10000,hvordan, how
25689,2016-02-20 19:41:30.237,2,1,22960,10000,kommer,come
25690,2016-02-20 19:41:30.250,64,1,22942,10000,Du,you
25691,2016-02-20 19:41:30.263,4096,1,3902,10000,med,with
25692,2016-02-20 19:41:30.277,256,1,7047,10000,det,the
25693,2016-02-20 19:41:30.283,2,1,22509,10000,Hvordan kommer du med det,How do you come by this
25694,2016-02-20 19:41:41.810,1,1,22961,10000,miner,mines
25695,2016-02-20 19:42:05.640,2,1,22826,10000,tåbelige,foolish
25696,2016-02-20 19:42:15.717,128,1,5199,10000,i,in
25697,2016-02-20 19:42:15.727,4,1,22826,10000,tåbelige,foolish
25698,2016-02-20 19:42:15.733,8,1,4776,10000,forsøg,attempt trial
25699,2016-02-20 19:42:15.740,4,1,22958,10000,på,on
25700,2016-02-20 19:42:15.747,2,1,22961,10000,miner,mines
25701,2016-02-20 19:42:15.753,2,1,22519,10000,i tåbelige forsøg på miner,in foolish attempt on the mines
25702,2016-02-20 19:43:21.097,4,1,6354,10000,værd,worth
25703,2016-02-20 19:43:22.787,4,1,6942,10000,så,so
25704,2016-02-20 19:43:22.797,2,1,7286,10000,ingen,none  nobody  no  neither
25705,2016-02-20 19:43:22.803,256,1,7180,10000,er,is
25706,2016-02-20 19:43:22.813,256,1,5199,10000,i,in
25707,2016-02-20 19:43:22.820,8,1,6354,10000,værd,worth
25708,2016-02-20 19:43:22.827,2,1,22526,10000,så ingen er i værd,then none are of worth
25709,2016-02-20 19:43:36.173,2,1,5446,10000,dem,them you
25711,2016-02-20 19:43:36.187,8,1,7191,10000,Der,there
25712,2016-02-20 19:43:36.193,8,1,7098,10000,ville,would
25713,2016-02-20 19:43:36.203,2,1,4424,10000,leve,live
25714,2016-02-20 19:43:36.210,2,1,22531,10000,Dem  der ville leve,Those that would live
25715,2016-02-20 19:44:52.870,8,1,22957,10000,Han,he
25716,2016-02-20 19:44:52.880,2,1,7122,10000,vender, faces
25717,2016-02-20 19:44:52.887,8,1,7120,10000,tilbage,back left
25718,2016-02-20 19:44:52.893,1024,1,22147,10000,til,to
25719,2016-02-20 19:44:52.900,16,1,4903,10000,os,us
25720,2016-02-20 19:44:52.907,2,1,22533,10000,Han vender tilbage til os,He returns to us
25721,2016-02-20 19:45:35.610,1,1,22962,10000,chill,chill
25722,2016-02-20 19:48:00.800,2,1,6681,10000,hele,all throughout
25723,2016-02-20 19:48:00.810,2,1,22962,10000,chill,chill
25724,2016-02-20 19:48:00.817,2,1,10093,10000,omfavne,embrace
25725,2016-02-20 19:48:00.823,512,1,3794,10000,af,of
25726,2016-02-20 19:48:00.830,2,1,6276,10000,natten, night
25727,2016-02-20 19:48:00.837,2,1,22535,10000,hele chill omfavne af natten,throughout chill embrace of night
25728,2016-02-20 19:48:38.733,8,1,6942,10000,så,so
25729,2016-02-20 19:48:38.743,16,1,3712,10000,meget,very  much
25730,2016-02-20 19:48:38.750,128,1,7278,10000,at,to
25731,2016-02-20 19:48:38.757,4,1,7042,10000,tale,talk
25732,2016-02-20 19:48:38.763,8,1,7041,10000,om,on  sore  
25733,2016-02-20 19:48:38.770,2,1,22542,10000,Så meget at tale om,So very much to speak of
25734,2016-02-20 19:49:20.247,1,1,22963,10000,Anbring,Place
25735,2016-02-20 19:49:37.647,1,1,22964,10000,bjælke,beam
25736,2016-02-20 19:49:50.060,2,1,22964,10000,bjælke,beam
25737,2016-02-20 19:49:51.387,2,1,22963,10000,Anbring,Place
25738,2016-02-20 19:49:51.397,2,1,6610,10000,øre, ear
25739,2016-02-20 19:49:51.407,2048,1,22147,10000,til,to
25740,2016-02-20 19:49:51.413,512,1,7097,10000,en,a one
25741,2016-02-20 19:49:51.420,4,1,22964,10000,bjælke,beam
25742,2016-02-20 19:49:51.427,2,1,22545,10000,Anbring øre til en bjælke,Place ear to any beam
25743,2016-02-20 19:50:19.737,1,1,22965,10000,ædle,precious noble
25744,2016-02-20 19:50:31.577,4,1,6243,10000,Som,as
25745,2016-02-20 19:50:31.597,2,1,11402,10000,underholdning,entertainment
25746,2016-02-20 19:50:31.610,8,1,6807,10000,for,tobefore
25747,2016-02-20 19:50:31.623,2,1,22965,10000,ædle,precious noble
25748,2016-02-20 19:50:31.633,2,1,22554,10000,som underholdning for ædle Varus,as entertainment for noble Varus
25749,2016-02-20 19:51:25.280,4,1,7020,10000,var,was
25750,2016-02-20 19:51:25.290,128,1,22942,10000,Du,you
25751,2016-02-20 19:51:25.297,2,1,6037,10000,virkelig,really
25752,2016-02-20 19:51:25.303,16,1,6942,10000,så,so
25753,2016-02-20 19:51:25.310,2,1,7932,10000,blind,blind
25754,2016-02-20 19:51:25.317,2,1,22558,10000,Var du virkelig så blind,Were you really so blind
25755,2016-02-20 19:52:02.697,1,1,22966,10000,dvælende,lingering
25756,2016-02-20 19:52:26.380,1,1,22967,10000,blikke,gazes
25757,2016-02-20 19:52:36.107,1,1,22968,10000,delte,shared
25758,2016-02-20 19:53:22.120,2,1,22967,10000,blikke,gazes
25759,2016-02-20 19:53:23.137,8,1,3977,10000,de,they the
25760,2016-02-20 19:53:23.143,2,1,22966,10000,dvælende,lingering
25761,2016-02-20 19:53:23.150,4,1,22967,10000,blikke,gazes
25762,2016-02-20 19:53:23.153,2,1,22968,10000,delte,shared
25763,2016-02-20 19:53:23.163,2,1,22559,10000,De dvælende blikke de delte,The lingering gazes they shared
25764,2016-02-20 19:53:51.627,2,1,4383,10000,nyde,enjoy
25765,2016-02-20 19:53:52.603,2,1,6339,10000,eller,or
25766,2016-02-20 19:53:52.613,256,1,7278,10000,at,to
25767,2016-02-20 19:53:52.623,4,1,4383,10000,nyde,enjoy
25768,2016-02-20 19:53:52.640,2,1,8280,10000,drikke,drink
25769,2016-02-20 19:53:52.693,2,1,6663,10000,alene,alone
25770,2016-02-20 19:53:52.700,2,1,22568,10000,Eller at nyde drikke alene,Or partaking of drink alone
25771,2016-02-20 19:53:56.813,4,1,3735,10000,kan,can
25772,2016-02-20 19:53:56.830,256,1,22942,10000,Du,you
25773,2016-02-20 19:53:56.840,2,1,9132,10000,huske,remember
25774,2016-02-20 19:53:56.847,8,1,6753,10000,den,the
25775,2016-02-20 19:53:56.857,2,1,7297,10000,aften,evening
25776,2016-02-20 19:53:56.867,2,1,22569,10000,Kan du huske den aften,Do you recall that night
25777,2016-02-20 19:54:04.967,512,1,22942,10000,Du,you
25778,2016-02-20 19:54:04.970,512,1,7180,10000,er,is
25779,2016-02-20 19:54:04.977,4,1,2353,10000,alt, Total
25780,2016-02-20 19:54:04.983,512,1,7047,10000,det,the
25781,2016-02-20 19:54:04.987,2,1,5554,10000,samme,same
25782,2016-02-20 19:54:04.993,2,1,22574,10000,Du er alt det samme,You re all the same
25783,2016-02-20 19:54:37.973,4,1,4099,10000,overskrift,Title
25784,2016-02-20 19:54:38.797,512,1,5199,10000,i,in
25785,2016-02-20 19:54:38.803,4,1,6394,10000,kun,only
25786,2016-02-20 19:54:38.810,8,1,4099,10000,overskrift,Title
25787,2016-02-20 19:54:38.817,4,1,22247,10000,I kun overskrift,In title only
25788,2016-02-20 19:54:42.300,2,1,6873,10000,mod,against
25789,2016-02-20 19:54:42.307,2,1,22893,10000,hvilket,which
25790,2016-02-20 19:54:42.313,2,1,6723,10000,formål, purpose
25791,2016-02-20 19:54:42.320,4,1,22270,10000,Mod hvilket formål,Towards what end
25792,2016-02-20 19:55:03.373,2,1,4926,10000,sjæl,soul
25793,2016-02-20 19:55:04.197,16,1,7071,10000,fra,from
